gvkey	gvkey_old	conm	tic	cusip	cik	sic	naics	LINKPRIM	LIID	LINKTYPE	LPERMNO	LPERMCO	LINKDT	LINKENDDT	ticker
37146	37146	DOCGO INC	DCGO	256086109	1822359	8090	621999.0	P	02	LC	20307	57454	2020-12-11	E	dcgo
37146	37146	DOCGO INC	DCGO	256086109	1822359	8090	621999.0	P	02	LC	20307	57454	2020-12-11	E	dcgow
37148	37148	MEDIAALPHA INC	MAX	58450V104	1818383	7370	519130.0	P	01	LC	19859	57374	2020-10-28	E	max
37150	37150	ROOT INC	ROOT	77664L207	1788882	6331	524126.0	P	01	LC	19862	57375	2020-10-28	E	root
37153	37153	COMPOSECURE INC	CMPO	20459V105	1823144	3577	334118.0	P	02	LC	20138	57561	2020-11-19	E	cmpo
37153	37153	COMPOSECURE INC	CMPO	20459V105	1823144	3577	334118.0	P	02	LC	20138	57561	2020-11-19	E	cmpow
37157	37157	MINISO GROUP HOLDING LTD	MNSO	66981J102	1815846	5331	455219.0	P	90	LC	19912	57391	2020-10-15	E	mnso
37164	37164	ARCHAEA ENERGY INC	LFG	03940F103	1823766	4900	221210.0	P	03	LC	20246	57392	2020-12-14	2022-12-30	lfg
37180	37180	MCAFEE CORP	MCFE	579063108	1783317	7372	511210.0	P	01	LC	19857	57372	2020-10-22	2022-03-31	mcfe
37182	37182	HYLIION HOLDINGS CORP	HYLN	449109107	1759631	3711	336120.0	P	01	LC	18539	56638	2020-10-02	E	hyln
37186	37186	GUILD HOLDINGS CO	GHLD	40172N107	1821160	6162	522292.0	P	01	LC	19898	57387	2020-10-22	E	ghld
37187	37187	PRAXIS PRECIS MEDI INC	PRAX	74006W207	1689548	2836	325414.0	P	01	LC	19986	57460	2020-10-16	E	prax
37188	37188	CLARITEV CORP	CTEV	62548M209	1793229	7372	513210.0	P	01	LC	19331	57011	2020-10-09	E	mpln
37188	37188	CLARITEV CORP	CTEV	62548M209	1793229	7372	513210.0	P	01	LC	19331	57011	2020-10-09	E	mpln-wt
37198	37198	REAL BROKERAGE INC (THE)	REAX	75585H206	1862461	6531	531210.0	P	01	LC	21578	58484	2021-06-15	E	reax
37200	37200	ARRAY TECHNOLOGIES INC	ARRY	04271T100	1820721	3829	334519.0	P	01	LC	19851	57368	2020-10-15	E	arry
37213	37213	SHIFT TECHNOLOGIES INC	SFTGQ	82452T305	1762322	5961	441.0	P	01	LC	18659	56682	2020-10-15	E	sft
37214	37214	CURIOSITYSTREAM INC	CURI	23130Q107	1776909	7374	518210.0	P	01	LC	19197	56954	2020-10-15	E	curi
37214	37214	CURIOSITYSTREAM INC	CURI	23130Q107	1776909	7374	518210.0	P	01	LC	19197	56954	2020-10-15	E	curiw
37230	37230	TATTOOED CHEF INC	TTCFQ	87663X102	1741231	2090	3119.0	P	01	LC	18114	56484	2020-10-16	E	ttcf
37231	37231	PAYA HOLDINGS INC	PAYA	70434P103	1819881	7374	518210.0	P	01	LC	18361	56589	2020-10-19	2023-02-28	paya
37233	37233	LUFAX HOLDING LTD	LU	54975P201	1816007	6141	522291.0	P	90	LC	19910	57389	2020-10-30	E	lu
37254	37254	DATTO HOLDING CORP	MSP	23821D100	1724570	7370	518210.0	P	01	LC	19856	57371	2020-10-21	2022-06-30	
37268	37268	NU RIDE INC	NRDE	54405Q209	1759546	3711	336110.0	P	01	LC	18552	56644	2020-10-26	2023-07-06	ride
37275	37275	CEREVEL THERAPEUTICS HOLDING	CERE	15678U128	1805387	2836	325414.0	P	01	LC	19547	57112	2020-10-28	2024-08-30	cere
37284	37284	LESLIE'S INC	LESL	527064109	1821806	5990	459999.0	P	01	LC	19937	57416	2020-10-29	E	lesl
37290	37290	VIVOS THERAPEUTICS INC	VVOS	92859E207	1716166	3841	339112.0	P	01	LC	20332	57665	2020-12-11	E	vvos
37292	37292	ATEA PHARMACEUTICALS INC	AVIR	04683R106	1593899	2834	325412.0	P	01	LC	19939	57418	2020-10-30	E	avir
37293	37293	GATOS SILVER INC	GATO	368036109	1517006	1040	212220.0	P	01	LC	19894	57385	2020-10-28	E	gato
37305	37305	NEOGAMES SA	NGMS	L6673X107	1821349	7372	513210.0	P	01	LC	20157	57571	2020-11-19	2024-04-30	ngms
37309	37309	ALLEGRO MICROSYSTEMS INC	ALGM	01749D105	866291	3674	334413.0	P	01	LC	19938	57417	2020-10-29	E	algm
37318	37318	FISKER INC	FSRNQ	33813J106	1720990	3711	336111.0	P	01	LC	18184	56480	2020-10-30	2024-03-25	fsr
37338	37338	SOTERA HEALTH CO	SHC	83601L102	1822479	8734	541380.0	P	01	LC	20062	57532	2020-11-20	E	shc
37354	37354	MARAVAI LIFESCIENS HLDGS INC	MRVI	56600D107	1823239	8731	541713.0	P	01	LC	20059	57531	2020-11-20	E	mrvi
37355	37355	ALTUS POWER INC	AMPS	02217A102	1828723	4911	221114.0	P	02	LC	20522	57594	2021-02-01	E	amps
37355	37355	ALTUS POWER INC	AMPS	02217A102	1828723	4911	221114.0	P	02	LC	20522	57594	2021-02-01	E	amps-wt
37356	37356	CVENT HOLDING CORP	CVT	126677103	1827075	7370	518210.0	P	01	LC	20142	57563	2020-11-17	2023-06-30	cvt
37357	37357	UPSTART HOLDINGS INC	UPST	91680M107	1647639	6141	522291.0	P	01	LC	20196	57593	2020-12-16	E	upst
37362	37362	INSPIRATO INC	ISPO	45791E206	1820566	4700	561510.0	P	02	LC	20636	57661	2021-02-09	E	ispo
37362	37362	INSPIRATO INC	ISPO	45791E206	1820566	4700	561510.0	P	02	LC	20636	57661	2021-02-09	E	ispow
37366	37366	TRITERRAS INC	TRIRF	G9103H102	1819876	7370	519130.0	P	01	LC	18900	56832	2020-11-11	E	trirf
37366	37366	TRITERRAS INC	TRIRF	G9103H102	1819876	7370	519130.0	P	01	LC	18900	56832	2020-11-11	E	trirw
37382	37382	CONCENTRIX CORP	CNXC	20602D101	1803599	7374	518210.0	P	01	LC	20065	57534	2020-12-01	E	cnxc
37388	37388	17 EDUCATION & TE -ADR	YQ	81807M304	1821468	8200	611.0	P	90	LC	20337	57668	2020-12-04	E	yq
37392	37392	EOS ENERGY ENTERPRISES INC	EOSE	29415C101	1805077	3690	335910.0	P	01	LC	19416	57075	2020-11-17	E	eose
37392	37392	EOS ENERGY ENTERPRISES INC	EOSE	29415C101	1805077	3690	335910.0	P	01	LC	19416	57075	2020-11-17	E	eosew
37393	37393	YATSEN HOLDING LTD -ADR	YSG	985194208	1819580	2844	325620.0	P	90	LC	20112	57548	2020-11-19	E	ysg
37394	37394	OZON HOLDINGS PLC	OZON	69269L104	1822829	5961	455110.0	P	90	LC	20162	57574	2020-11-24	E	ozon
37396	37396	MEDAVAIL HOLDINGS INC	MDVLQ	58406B202	1402479	5912	456110.0	C	01	LC	14820	54965	2020-11-18	2024-02-12	mdvl
37404	37404	GCM GROSVENOR INC	GCMG	36831E108	1819796	6200	523.0	P	01	LC	18360	56605	2020-11-18	E	gcmg
37404	37404	GCM GROSVENOR INC	GCMG	36831E108	1819796	6200	523.0	P	01	LC	18360	56605	2020-11-18	E	gcmgw
37407	37407	MP MATERIALS CORP	MP	553368101	1801368	1090	212290.0	P	01	LC	19433	57062	2020-11-18	E	mp
37413	37413	AFFIRM HOLDINGS INC	AFRM	00827B106	1820953	6141	522291.0	P	01	LC	20339	57669	2021-01-13	E	afrm
37414	37414	CERTARA INC	CERT	15687V109	1827090	7370	518210.0	P	01	LC	20195	57592	2020-12-11	E	cert
37420	37420	DOORDASH INC	DASH	25809K105	1792789	7370	519290.0	P	01	LC	20189	57587	2020-12-09	E	dash
37425	37425	SEER INC	SEER	81578P106	1726445	8731	541713.0	P	01	LC	20187	57586	2020-12-04	E	seer
37426	37426	PARTS ID INC	IDICQ	702141102	1698113	5961	441330.0	P	01	LC	17090	56138	2020-11-23	2024-02-29	id
37445	37445	AARONS CO INC (THE)	AAN	00258W108	1821393	5700	449110.0	P	01	LC	20064	57533	2020-12-01	2024-10-31	aan
37449	37449	QUANTUMSCAPE CORP	QS	74767V109	1811414	3690	335910.0	P	01	LC	19599	57104	2020-11-27	E	qs
37453	37453	ROBLOX CORP	RBLX	771049103	1315098	7370	518210.0	P	01	LC	20648	57999	2021-03-10	E	rblx
37460	37460	AIRBNB INC	ABNB	009066101	1559720	7000	721.0	P	01	LC	20190	57588	2020-12-10	E	abnb
37480	37480	908 DEVICES INC	MASS	65443P102	1555279	3826	334516.0	P	01	LC	20305	57638	2020-12-18	E	mass
37489	37489	APARTMENT INCOME REIT CORP	AIRC	03750L109	1820877	6798	531110.0	P	01	LC	20191	57589	2020-12-15	2024-06-28	airc
37490	37490	LUMINAR TECHNOLOGIES INC	LAZR	550424303	1758057	3714	336320.0	P	01	LC	18453	56646	2020-12-03	E	lazr
37502	37502	PETCO HEALTH AND WELLNESS CO	WOOF	71601V105	1826470	5990	459910.0	P	01	LC	20341	57671	2021-01-14	E	woof
37510	37510	PUBMATIC INC	PUBM	74467Q103	1422930	7370	518210.0	P	01	LC	20315	57650	2020-12-09	E	pubm
37517	37517	C3.AI INC	AI	12468P104	1577526	7370	518210.0	P	01	LC	20193	57590	2020-12-09	E	ai
37519	37519	OPENDOOR TECHNOLOGIES INC	OPEN	683712103	1801169	6531	531210.0	P	01	LC	19455	57064	2020-12-21	E	open
37527	37527	ABCELLERA BIOLOGICS INC	ABCL	00288U106	1703057	2836	325414.0	P	01	LC	20276	57611	2020-12-11	E	abcl
37530	37530	FORGE GLOBAL HOLDINGS INC	FRGE	34629L103	1827821	6200	52399.0	P	02	LC	20561	57609	2021-02-01	E	frge
37537	37537	DESKTOP METAL INC	DM	25058X303	1754820	3555	333248.0	P	01	LC	18719	56672	2020-12-31	E	dm
37541	37541	BIOATLA INC	BCAB	09077B104	1826892	2836	325414.0	P	01	LC	20280	57614	2020-12-16	E	bcab
37559	37559	CLEVER LEAVES HOLDINGS INC	CLVR	186760203	1819615	2833	325411.0	P	01	LC	18370	56615	2020-12-18	2024-05-16	clvr
37559	37559	CLEVER LEAVES HOLDINGS INC	CLVR	186760203	1819615	2833	325411.0	P	01	LC	18370	56615	2020-12-18	2024-05-16	clvrw
37560	37560	POSHMARK INC	POSH	73739W104	1825480	5961	454110.0	P	01	LC	20340	57670	2021-01-14	2023-01-31	posh
37562	37562	SKILLZ INC	SKLZ	83067L208	1801661	7370	518210.0	P	01	LC	19338	57039	2020-12-17	E	sklz
37576	37576	CANOO INC	GOEVQ	13803R300	1750153	3711	336110.0	P	01	LC	18558	56676	2020-12-22	E	goev
37576	37576	CANOO INC	GOEVQ	13803R300	1750153	3711	336110.0	P	01	LC	18558	56676	2020-12-22	E	goevw
37587	37587	AERSALE CORP	ASLE	00810F106	1754170	5080	423860.0	P	01	LC	18410	56655	2020-12-23	E	asle
37593	37593	PORCH GROUP INC	PRCH	733245104	1784535	6331	524126.0	P	01	LC	19196	56952	2020-12-24	E	prch
37594	37594	SPRUCE POWER HOLDG CORP	SPRU	9837FR209	1772720	4911	221114.0	P	01	LC	18936	56810	2020-12-22	E	xl
37596	37596	SENTINELONE INC	S	81730H109	1583708	7372	513210.0	P	01	LC	21415	58344	2021-06-30	E	s
37605	37605	MYT NETHERLANDS PARENT BV	MYTE	55406W103	1831907	5961	458110.0	P	90	LC	20382	57686	2021-01-21	E	myte
37607	37607	EMBARK TECHNOLOGY INC	EMBK	29079J202	1827980	7372	513210.0	P	02	LC	20717	57688	2021-03-05	2023-08-01	embk
37607	37607	EMBARK TECHNOLOGY INC	EMBK	29079J202	1827980	7372	513210.0	P	02	LC	20717	57688	2021-03-05	2023-08-01	embkw
37610	37610	BUZZFEED INC	BZFD	12430A300	1828972	7370	519290.0	P	02	LC	20787	57727	2021-03-05	E	bzfd
37610	37610	BUZZFEED INC	BZFD	12430A300	1828972	7370	519290.0	P	02	LC	20787	57727	2021-03-05	E	bzfdw
37617	37617	ROMEO POWER INC	RMO	776153108	1757932	3690	335911.0	P	01	LC	18533	56637	2020-12-30	2022-10-31	rmo
37623	37623	RUSH STREET INTERACTIVE INC	RSI	782011100	1793659	7990	7132.0	P	01	LC	19333	57012	2020-12-30	E	rsi
37630	37630	DANIMER SCIENTIFIC INC	DNMRQ	236272407	1779020	2821	325211.0	P	01	LC	19388	57078	2020-12-30	2024-12-30	dnmr
37646	37646	SHOALS TECHNOLOGIES GRP INC	SHLS	82489W107	1831651	3670	33441.0	P	01	LC	20347	57676	2021-01-27	E	shls
37651	37651	SES AI CORPORATION	SES	78397Q109	1819142	3690	335910.0	P	03	LC	20751	57700	2021-05-01	E	ses
37651	37651	SES AI CORPORATION	SES	78397Q109	1819142	3690	335910.0	P	03	LC	20751	57700	2021-05-01	E	ses-wt
37651	37651	SES AI CORPORATION	SES	78397Q109	1819142	3690	335910.0	J	03	LC	20751	57700	2021-03-01	2021-04-30	ses
37651	37651	SES AI CORPORATION	SES	78397Q109	1819142	3690	335910.0	J	03	LC	20751	57700	2021-03-01	2021-04-30	ses-wt
37658	37658	BIRD GLOBAL INC	BRDSQ	09077J206	1861449	4100	485999.0	P	02	LC	22356	58997	2021-11-04	2023-09-22	brds
37658	37658	BIRD GLOBAL INC	BRDSQ	09077J206	1861449	4100	485999.0	P	02	LC	22356	58997	2021-11-04	2023-09-22	brds-wt
37658	37658	BIRD GLOBAL INC	BRDSQ	09077J206	1861449	4100	485999.0	P	02	LC	20759	57704	2021-03-01	2021-11-03	brds
37658	37658	BIRD GLOBAL INC	BRDSQ	09077J206	1861449	4100	485999.0	P	02	LC	20759	57704	2021-03-01	2021-11-03	brds-wt
37664	37664	PURECYCLE TECHNOLOGIES INC	PCT	74623V103	1830033	2821	325211.0	P	02	LC	19489	57091	2021-03-18	E	pct
37664	37664	PURECYCLE TECHNOLOGIES INC	PCT	74623V103	1830033	2821	325211.0	P	02	LC	19489	57091	2021-03-18	E	pcttu
37664	37664	PURECYCLE TECHNOLOGIES INC	PCT	74623V103	1830033	2821	325211.0	P	02	LC	19489	57091	2021-03-18	E	pcttw
37671	37671	ISPECIMEN INC	ISPC	45032V207	1558569	7372	513210.0	P	01	LC	21562	58469	2021-06-17	E	ispc
37672	37672	MONTAUK RENEWABLES INC	MNTK	61218C103	1826600	1311	211120.0	P	01	LC	20438	57763	2021-01-22	E	mntk
37673	37673	BM TECHNOLOGIES INC	BMTX	05591L107	1725872	7370	518210.0	P	01	LC	18086	56477	2021-01-06	E	bmtx
37673	37673	BM TECHNOLOGIES INC	BMTX	05591L107	1725872	7370	518210.0	P	01	LC	18086	56477	2021-01-06	E	bmtx-wt
37674	37674	MOTORSPORT GAMES INC	MSGM	62011B201	1821175	7372	513210.0	P	01	LC	20439	57765	2021-01-13	E	msgm
37676	37676	RLX TECHNOLOGY INC	RLX	74969N103	1828365	3990	339999.0	P	90	LC	20389	57691	2021-01-22	E	rlx
37677	37677	GRACELL BIOTE INC -ADR	GRCL	38406L103	1826492	2836	325414.0	P	90	LC	20428	57741	2021-01-08	2024-02-29	grcl
37678	37678	VINCI PARTNERS INV LTD	VINP	G9451V109	1826286	6200	523.0	P	01	LC	20461	57790	2021-01-28	E	vinp
37680	37680	ORTHO CLINICAL DIAG HLDG PLC	OCDX	G6829J107	1828443	3845	334510.0	P	01	LC	20411	57707	2021-01-28	2022-05-31	
37711	37711	CLOVER HEALTH INVESTMENTS	CLOV	18914F103	1801170	6324	621491.0	P	01	LC	19456	57065	2021-01-08	E	clov
37713	37713	LANDSEA HOMES CORP	LSEA	51509P103	1721386	1520	2361.0	P	01	LC	17890	56414	2021-01-08	E	lsea
37713	37713	LANDSEA HOMES CORP	LSEA	51509P103	1721386	1520	2361.0	P	01	LC	17890	56414	2021-01-08	E	lseaw
37723	37723	TRINITY CAPITAL INC	TRIN	896442308	1786108	6797	523910.0	P	01	LC	20456	57787	2021-01-29	E	trin
37723	37723	TRINITY CAPITAL INC	TRIN	896442308	1786108	6797	523910.0	P	01	LC	20456	57787	2021-01-29	E	trinl
37740	37740	BTRS HOLDINGS INC	BTRS	11778X104	1774155	7370	518210.0	P	01	LC	18852	56800	2021-01-13	2022-12-30	btrs
37751	37751	DRIVEN BRANDS HOLDINGS INC	DRVN	26210V102	1804745	7500	811111.0	P	01	LC	20342	57672	2021-01-15	E	drvn
37752	37752	PLAYTIKA HOLDING CORP	PLTK	72815L107	1828016	7372	513210.0	P	01	LC	20447	57775	2021-01-15	E	pltk
37763	37763	UWM HOLDINGS CORP	UWMC	91823B109	1783398	6162	522292.0	P	01	LC	19312	57001	2021-01-22	E	uwmc
37763	37763	UWM HOLDINGS CORP	UWMC	91823B109	1783398	6162	522292.0	P	01	LC	19312	57001	2021-01-22	E	uwmc-wt
37773	37773	EVAXION BIOTECH -ADR	EVAX	29970R303	1828253	2836	325414.0	P	90	LC	20593	57930	2021-02-05	E	evax
37775	37775	TELUS INTERNATIONAL IN	TIXT	87975H100	1825155	7374	518210.0	P	01	LC	20553	57875	2021-02-03	E	tixt
37776	37776	PATRIA INVESTMENTS LTD	PAX	G69451105	1825570	6282	523940.0	P	01	LC	20445	57774	2021-01-22	E	pax
37778	37778	GOLD ROYALTY CORP	GROY	38071H106	1834026	1040	212220.0	P	01	LC	20700	58031	2021-03-09	E	groy
37778	37778	GOLD ROYALTY CORP	GROY	38071H106	1834026	1040	212220.0	P	01	LC	20700	58031	2021-03-09	E	groy-wt
37784	37784	HOME POINT CAPITAL INC	HMPT	43734L106	1830197	6162	522292.0	P	01	LC	20435	57748	2021-01-29	2023-08-31	hmpt
37785	37785	MONDEE HOLDINGS INC	MONDQ	465712107	1828852	4700	561510.0	P	02	LC	20820	57752	2021-03-19	E	mond
37785	37785	MONDEE HOLDINGS INC	MONDQ	465712107	1828852	4700	561510.0	P	02	LC	20820	57752	2021-03-19	E	mondw
37787	37787	ON24 INC	ONTF	68339B104	1110611	7370	519290.0	P	01	LC	20465	57795	2021-02-03	E	ontf
37790	37790	BUMBLE INC	BMBL	12047B105	1830043	7370	519290.0	P	01	LC	20471	57799	2021-02-11	E	bmbl
37810	37810	SONDER HOLDINGS INC	SOND	83542D300	1819395	7000	721310.0	P	02	LC	20801	57738	2021-03-15	E	sond
37810	37810	SONDER HOLDINGS INC	SOND	83542D300	1819395	7000	721310.0	P	02	LC	20801	57738	2021-03-15	E	sondw
37811	37811	SIGNIFY HEALTH INC	SGFY	82671G100	1828182	8082	621610.0	P	01	LC	20470	57798	2021-02-11	2023-03-31	sgfy
37812	37812	IMMUNOCORE HOLDINGS PLC	IMCR	45258D105	1671927	2836	325414.0	P	90	LC	20604	57944	2021-02-05	E	imcr
37813	37813	LUMIRADX LTD	LMDXF	G5709L109	1685428	3845	334510.0	P	01	LC	21941	58733	2021-09-29	2024-10-31	lmdx
37813	37813	LUMIRADX LTD	LMDXF	G5709L109	1685428	3845	334510.0	P	01	LC	21941	58733	2021-09-29	2024-10-31	lmdxw
37814	37814	CLOOPEN GROUP LTD -ADR	RAASY	18900M203	1804583	7370	518210.0	P	90	LC	20524	57857	2021-02-09	E	raas
37824	37824	VIANT TECHNOLOGY INC	DSP	92557A101	1828791	7370	518210.0	P	01	LC	20469	57797	2021-02-10	E	dsp
37826	37826	APRIA INC	APR	03836A101	1735803	8082	621610.0	P	01	LC	20568	57906	2021-02-11	2022-03-31	
37827	37827	PEAR THERAPEUTICS INC	PEARQ	704723105	1835567	7370	519290.0	C	02	LC	20879	57985	2021-03-25	2024-05-31	pear
37827	37827	PEAR THERAPEUTICS INC	PEARQ	704723105	1835567	7370	519290.0	C	02	LC	20879	57985	2021-03-25	2024-05-31	pearw
37840	37840	LUCIRA HEALTH INC	LHDXQ	54948U105	1652724	3845	334510.0	P	01	LC	20610	57954	2021-02-05	2023-10-05	lhdx
37851	37851	HIMS & HERS HEALTH INC	HIMS	433000106	1773751	2834	325412.0	P	01	LC	18938	56818	2021-01-21	E	hims
37856	37856	LOCAL BOUNTI CORP	LOCL	53960E205	1840780	100	111.0	P	03	LC	20999	57900	2021-04-19	E	locl
37856	37856	LOCAL BOUNTI CORP	LOCL	53960E205	1840780	100	111.0	P	03	LC	20999	57900	2021-04-19	E	locl-wt
37861	37861	CARLOTZ INC	LOTZ	142552108	1759008	5500	441120.0	P	01	LC	18546	56639	2021-01-22	2022-12-08	lotz
37861	37861	CARLOTZ INC	LOTZ	142552108	1759008	5500	441120.0	P	01	LC	18546	56639	2021-01-22	2022-12-08	lotzw
37871	37871	CORE SCIENTIFIC INC	CORZ	21874A106	1839341	7370	518210.0	P	05	LC	24698	57996	2024-01-24	E	corz
37871	37871	CORE SCIENTIFIC INC	CORZ	21874A106	1839341	7370	518210.0	P	05	LC	24698	57996	2024-01-24	E	corzw
37871	37871	CORE SCIENTIFIC INC	CORZ	21874A106	1839341	7370	518210.0	P	02	LC	21117	57996	2021-04-05	2022-12-30	corz
37871	37871	CORE SCIENTIFIC INC	CORZ	21874A106	1839341	7370	518210.0	P	02	LC	21117	57996	2021-04-05	2022-12-30	corzw
37872	37872	TALIS BIOMEDICAL CORP	TLIS	87424L207	1584751	2835	325413.0	P	01	LC	20633	57986	2021-02-12	E	tlis
37895	37895	COGNYTE SOFTWARE LTD	CGNT	M25133105	1824814	7372	513210.0	P	01	LC	20346	57675	2021-02-02	E	cgnt
37896	37896	AGRIFY CORP	AGFY	00853E404	1800637	3523	333111.0	P	01	LC	20412	57710	2021-01-28	E	agfy
37909	37909	INNOVID CORP	CTV	457679108	1835378	7310	541810.0	N	02	LC	20996	57898	2021-04-05	E	ctv
37909	37909	INNOVID CORP	CTV	457679108	1835378	7310	541810.0	N	02	LC	20996	57898	2021-04-05	E	ctv-wt
37946	37946	APPHARVEST INC	APPHQ	03783T103	1807707	100	111.0	P	01	LC	19480	57090	2021-02-01	2023-12-06	apph
37946	37946	APPHARVEST INC	APPHQ	03783T103	1807707	100	111.0	P	01	LC	19480	57090	2021-02-01	2023-12-06	apphw
37961	37961	DAVE INC	DAVE	23834J201	1841408	7370	518210.0	P	02	LC	20975	58048	2021-04-26	E	dave
37961	37961	DAVE INC	DAVE	23834J201	1841408	7370	518210.0	P	02	LC	20975	58048	2021-04-26	E	davew
37971	37971	IPOWER INC	IPW	46265P107	1830072	5961	444230.0	P	01	LC	21308	58296	2021-05-12	E	ipw
38001	38001	ADVENT TECHNOLOGIES HOLD INC	ADN	00788A204	1744494	3690	3359.0	P	01	LC	18302	56584	2021-02-05	E	adn
38001	38001	ADVENT TECHNOLOGIES HOLD INC	ADN	00788A204	1744494	3690	3359.0	P	01	LC	18302	56584	2021-02-05	E	adnww
38019	38019	OSCAR HEALTH INC	OSCR	687793109	1568651	6321	524114.0	P	01	LC	20646	57997	2021-03-03	E	oscr
38038	38038	SUN CONTY AIR HLD INC	SNCY	866683105	1743907	4512	481111.0	P	01	LC	20652	58002	2021-03-17	E	sncy
38041	38041	PAGAYA TECHNOLOGIES LTD	PGY	M7S64L123	1883085	7370	518210.0	P	02	LC	23194	59322	2022-06-23	E	pgy
38041	38041	PAGAYA TECHNOLOGIES LTD	PGY	M7S64L123	1883085	7370	518210.0	P	02	LC	23194	59322	2022-06-23	E	pgyww
38041	38041	PAGAYA TECHNOLOGIES LTD	PGY	M7S64L123	1883085	7370	518210.0	P	02	LC	21038	57928	2021-04-19	2022-06-22	pgy
38041	38041	PAGAYA TECHNOLOGIES LTD	PGY	M7S64L123	1883085	7370	518210.0	P	02	LC	21038	57928	2021-04-19	2022-06-22	pgyww
38050	38050	METROMILE INC	MILE	591697107	1819035	6331	524126.0	P	01	LC	19970	57349	2021-02-10	2022-07-29	
38053	38053	ADVANCED FLOWER CAPITAL INC	AFCG	00109K105	1822523	6798	525990.0	P	01	LC	20764	58075	2021-03-19	E	afcg
38065	38065	PLBY GROUP INC	PLBY	72814P109	1803914	2300	315.0	P	01	LC	19644	57124	2021-02-11	E	plby
38073	38073	QUALTEK SERVICES INC	QTEKQ	74760R303	1839412	1623	237130.0	P	03	LC	20869	58151	2021-03-22	2023-07-31	qtek
38073	38073	QUALTEK SERVICES INC	QTEKQ	74760R303	1839412	1623	237130.0	P	03	LC	20869	58151	2021-03-22	2023-07-31	qtekw
38075	38075	FLORA GRWT CORP	FLGC	339764201	1790169	2833	325411.0	P	01	LC	21289	58290	2021-05-11	E	flgc
38077	38077	COMSOVEREIGN HOLDING CORP	COMS	205650401	1178727	3663	334220.0	P	01	LC	20421	57722	2021-01-22	E	coms
38077	38077	COMSOVEREIGN HOLDING CORP	COMS	205650401	1178727	3663	334220.0	P	01	LC	20421	57722	2021-01-22	E	comsp
38077	38077	COMSOVEREIGN HOLDING CORP	COMS	205650401	1178727	3663	334220.0	P	01	LC	20421	57722	2021-01-22	E	comsw
38079	38079	BUTTERFLY NETWORK INC	BFLY	124155102	1804176	3845	334510.0	P	01	LC	19533	57079	2021-02-16	E	bfly
38079	38079	BUTTERFLY NETWORK INC	BFLY	124155102	1804176	3845	334510.0	P	01	LC	19533	57079	2021-02-16	E	bfly-wt
38081	38081	JOANN INC	JOANQ	47768J101	1834585	5940	459130.0	P	01	LC	20823	58121	2021-03-12	2024-04-30	joan
38087	38087	SOUNDHOUND AI INC	SOUN	836100107	1840856	7372	513210.0	P	04	LC	23054	58080	2022-04-28	E	soun
38087	38087	SOUNDHOUND AI INC	SOUN	836100107	1840856	7372	513210.0	P	04	LC	23054	58080	2022-04-28	E	sounw
38092	38092	COUPANG INC	CPNG	22266T109	1834584	5961	455110.0	P	01	LC	20682	58024	2021-03-11	E	cpng
38100	38100	NEXTDOOR HOLDINGS INC	KIND	65345M108	1846069	7370	519290.0	P	01	LC	20832	58125	2021-04-30	E	kind
38107	38107	AURORA INNOVATION INC	AUR	051774107	1828108	7372	513210.0	P	02	LC	21331	58152	2021-05-06	E	aur
38107	38107	AURORA INNOVATION INC	AUR	051774107	1828108	7372	513210.0	P	02	LC	21331	58152	2021-05-06	E	aurow
38109	38109	GROVE COLLABORATIVE HLDG INC	GROV	39957D201	1841761	5961	455219.0	P	02	LC	21260	58067	2021-05-13	E	grov
38109	38109	GROVE COLLABORATIVE HLDG INC	GROV	39957D201	1841761	5961	455219.0	P	02	LC	21260	58067	2021-05-13	E	grov-wt
38125	38125	HAYWARD HOLDINGS INC	HAYW	421298100	1834622	3590	333996.0	P	01	LC	20649	58000	2021-03-12	E	hayw
38132	38132	TERRAN ORBITAL CORP	LLAP	88105P103	1835512	3663	334220.0	P	02	LC	21002	58062	2021-04-23	2024-10-31	llap
38132	38132	TERRAN ORBITAL CORP	LLAP	88105P103	1835512	3663	334220.0	P	02	LC	21002	58062	2021-04-23	2024-10-31	llap-wt
38160	38160	DUCKHORN PORTFOLIO INC (THE)	NAPA	26414D106	1835256	2084	312130.0	P	01	LC	20654	58004	2021-03-18	2024-12-31	napa
38174	38174	INNOVAGE HOLD CORP	INNV	45784A104	1834376	8090	6219.0	P	01	LC	20647	57998	2021-03-04	E	innv
38181	38181	SENDAS DISTRIBUIDORA S.A.	ASAIY	81689T104	1834048	5411	445110.0	P	90	LC	20728	58044	2021-03-08	E	asai
38188	38188	DIGITALOCEAN HOLDINGS INC	DOCN	25402D102	1582961	7370	519290.0	P	01	LC	20656	58006	2021-03-24	E	docn
38198	38198	CHARGEPOINT HOLDINGS INC	CHPT	15961R105	1777393	7500	811198.0	P	01	LC	18937	56815	2021-03-01	E	chpt
38212	38212	APPLOVIN CORP	APP	03831W108	1751008	7372	513210.0	P	01	LC	20894	58169	2021-04-15	E	app
38237	38237	HAGERTY INC	HGTY	405166109	1840776	6331	524126.0	P	02	LC	21361	58176	2021-06-01	E	hgty
38237	38237	HAGERTY INC	HGTY	405166109	1840776	6331	524126.0	P	02	LC	21361	58176	2021-06-01	E	hgty-wt
